"nanyangSiteId","siteNameZh","siteNameEn","Y","X"
"sct-kd-560","水溝館葛岸館  聯合館","Swee Kow Kuan Kueh Hua Kwan",1.3807689947,103.8416305
"sct-kd-561","水溝館","Swee Kow Kuan",1.3807689947,103.8416305
"sct-kd-562","裕廊水溝館","Jurong Shui Gou Guan",1.352958069,103.7239717
"sct-kd-563","水溝館聖德壇","Shuigouguan Shengde Tan",1.3810533343,103.7536302
"sct-kd-564","水江廟  香友會","Chwee Kang Beo Association",1.3153004514,103.8699927
"sct-kd-565","水廊頭大伯公宮","Chwee Long Tow Tua Pek Kong Temple",1.3470047125,103.7035022
"sct-kd-566","水美宫","Hock Chuan Temple",1.3355320364,103.9491944
"sct-kd-567","水美宮福泉寺  聯合廟","Hock Chuan Chwee Bee Temple  United Temple",1.3355320364,103.9491944
"sct-kd-568","後港水尾聖娘廟","Hougang Twee Boey Teng Niang Temple",1.3655899421,103.8955581
"sct-kd-569","寅吉村水尾聖娘廟","Yan Kit Village Chinese Temple",1.3593988744,103.9684211
"sct-kd-570","順宮殿","Shungong Dian",1.3735485391,103.8381764
"sct-kd-571","順利壇","Shunli Tan",1.3233849935,103.8647883
"sct-kd-572","順龍宮","Soon Leng Temple",1.3917357928,103.7426223
"sct-kd-573","順龍廟","Soon Leng Temple",1.3917357928,103.7426223
"sct-kd-574","順山亭","Chia Hung Boo Temple",1.3277567447,103.9184542
"sct-kd-575","順山亭榕樹大伯公宮","Soon San Teng Temple",1.3234209997,103.9167256
"sct-kd-576","順天宮","Soon Thian Keing Temple",1.3147871073,103.8856984
"sct-kd-577","順西宮","Soon Say Keng",1.4341966586,103.8415042
"sct-kd-578","順西宮水池林","Shunxi Gong Shuichi Lin",1.4341966586,103.8415042
"sct-kd-579","順興古廟","Soon Hin Ko Beo Tampines",1.3558216025,103.9498665
"sct-kd-580","順興古廟","Shun Xing Gu Miao Serangoon",1.3688730805,103.8729191
"sct-kd-581","順忠壇","Shun Zhong Tan  Bedok",1.3361647141,103.9496823
"sct-kd-582","順忠壇","Shun Zhong Tan Serangoon",1.3523243969,103.8923052
"sct-kd-583",,"Si Dao Feng Jiao Temple",1.3180424267,103.8736216
"sct-kd-584","斯里蘭卡佛寺","Sri Lankaramaya Buddhist Temple",1.3273743877,103.862884
"sct-kd-585","泰山仁清宮","Tai Shan Ren Qing Gong",1.4064631901,103.7576336
"sct-kd-586","太上老君廟","Tai Shang Lao Jun Temple",1.3156438228,103.8542656
"sct-kd-587","太陽宮","Tai Yeong Kon Temple",1.2775670663,103.8288558
"sct-kd-588","湯申廟  聯合廟","Thomson Temple",1.3578889711,103.8403566
"sct-kd-589","天保堂","Tianbao Tang",1.3182383348,103.8490381
"sct-kd-590","天慈宮","Society of Love and Compassion",1.3922828822,103.9155122
"sct-kd-591","天德宮 芽垅","Tian Teck Keng Temple",1.3177662036,103.8731129
"sct-kd-592","天德宫","Tian Teck Keng Temple",1.3672410207,103.9285585
"sct-kd-593","天德圣廟","Tian De Temple",1.3655899262,103.895558
"sct-kd-594","天地殿","Tiandi Dian",1.3320791296,103.9087571
"sct-kd-595","天福殿","Tian Hock Dian",1.4433359824,103.835984
"sct-kd-596","天福宮","Thian Hock Keng",1.2810838961,103.847507
"sct-kd-597","天公廟  直落布蘭雅","Tin Kong Beo Temple  Telok Blangah Ting Kong Beo",1.271379892,103.8090144
"sct-kd-598","天公壇 振源園","Tien Kong Thun Temple",1.3542515937,103.8419776
"sct-kd-599","天公壇 昭靈宮","Tiangong Tan Zhaoling Gong",1.3493921066,103.7201217
"sct-kd-600","天公兴五雷万天主帥大玄坛","Tian Kong Heng Woo Looi Ban Tin To Suay Temple",1.3477541333,103.8825808
"sct-kd-601","金榜山亭天后會","Kampong San Teng Tien How Assn",1.3578889711,103.8403566
"sct-kd-602","汕頭社天后廟","Swatow Sia Mazu Temple",1.3141259682,103.8898497
"sct-kd-603","雲峰天后廟","Hoon Hong Tian Haw Boo",1.3669426011,103.8574843
"sct-kd-604","天降佛堂","Tian Kong Buddhist Tp",1.3359372488,103.9489797
"sct-kd-605","天君府","Tian Jun Temple",1.3922828822,103.9155122
"sct-kd-606","天空廟","Tian Kong Temple",1.3774691172,103.8755575
"sct-kd-607","天公壇","Tien Kong Thun Temple",1.3516852732,103.8439419
"sct-kd-608","天靈道堂","Thian Ling Toh Thong",1.3402840967,103.7570984
"sct-kd-609","天靈總道堂","Thian Ling Chong Toh Tong Temple",1.3186930785,103.9134155
"sct-kd-610","天龍宮","Tian Leong Keng Temple",1.3577848735,103.8406577
"sct-kd-611","天龍壇","Tien Loong Thong",1.3160058907,103.8581503
"sct-kd-612","天明順宮","Tian Ming Shun Gong",1.3432462267,103.883772
"sct-kd-613","天善堂","Then Shen Temple",1.3116188986,103.8796035
"sct-kd-614","天聖賜福聯合廟","Tien Sen Sze Hock Combined Temple",1.3281059814,103.890954
"sct-kd-615","天聖壇","Tien Sen Tua Temple Paya Leba",1.3281059814,103.890954
"sct-kd-616","天文壇","Tianwen Tan",1.3833340468,103.769408
"sct-kd-617","天顯廟","Tianxian Miao",1.4509343454,103.7954209
"sct-kd-618","天性祠","Tian Sing Sze Temple",1.3650015171,103.8557851
"sct-kd-619","天性宮","Thian Sing Keong Temple",1.3065297918,103.8534578
"sct-kd-620","天佑堂","The Thian Yew Tong Temple",1.3149494606,103.8539765
"sct-kd-621","天雲殿","Tianyun Dian",1.3810533343,103.7536302
"sct-kd-622","天祖廟","Tain Chor Temple",1.4523772469,103.8005281
"sct-kd-623","天竺山毗盧寺","Beeh Low See Buddhist Temple",1.3391446332,103.7734783
"sct-kd-624","天南堂顯源道堂","Kong Leap Thiam Lim Tua Temple",1.3126592842,103.8880874
"sct-kd-625","同德佛堂","Tong Tek Buddhist Temple",1.3235991637,103.864183
"sct-kd-626","同德善堂念心社","Thong Teck Sian Thong Lian Sin Sia Temple",1.3263594604,103.8493892
"sct-kd-627","通淮廟 南天門","Tong Whye Temple",1.3458495554,103.734573
"sct-kd-628","同敬善堂誠善社","Thong Kheng Charitable Institution",1.3147824562,103.8861337
"sct-kd-629","通妙旨靈壇","Tongmiaozhi Lingtan",1.314230663,103.8700611
"sct-kd-630","銅山宮山西夫子","Tang Suahn Kiong San Soh Hoo Chu Temple",1.2855794934,103.8205977
"sct-kd-631","同善堂  東陵","Tanglin Tong Sian Tng",1.298230319,103.8374966
"sct-kd-632","通興港  潮人","Tongxing Gang",1.3386089464,103.8564759
"sct-kd-633","托塔院","Tuo Tat Yuan Pte Ltd",1.3150399675,103.8887113
"sct-kd-634","萬佛林","Man Fatt Lam Budh Tp",1.3265866348,103.9500916
"sct-kd-635","卍佛暹喜堂","Wanfo Xianxi Tang",1.337460885,103.723845
"sct-kd-636","萬福宮","Ban Hock Temple",1.368791762,103.8726462
"sct-kd-637","萬國山忠義廟","Man Kok Sua Chong Yee Temple",1.3917369177,103.8724253
"sct-kd-638","萬禮蓮合殿","Wanli lianhe Dian",1.4509343454,103.7954209
"sct-kd-639","萬禮顯靈宮","Wanli Xianling Gong",1.4357146633,103.8433069
"sct-kd-640","萬山福德祠  土地廟","Man San Fook Tuck Chee Temple",1.3183181345,103.8780532
"sct-kd-641","萬壽山觀音堂","Ban Siew San Temple",1.2732511101,103.8117197
"sct-kd-642","萬壽山堃成堂","Kong Seng Ting Temple",1.2729733866,103.8115329
"sct-kd-643","萬天府","Wantian Fu",1.3755270597,103.8761833
"sct-kd-644","萬仙廟","Ban Sien Temple",1.2862470248,103.8163539
"sct-kd-645","王府宮","Wang Fu Gong Taoism Association",1.3523243969,103.8923052
"sct-kd-646","望海大伯公廟","Wanghai Dabogong Miao",1.2758867051,103.8459236
"sct-kd-647","旺相堂銅山","Ong Siong Tong Tong San aka",1.3277666494,103.8813381
"sct-kd-648","威靈宮","Wei Ling Keng",1.4233691381,103.8331279
"sct-kd-649","偉蘇達禪修中心","Visuddha Meditation Centre",1.3254687793,103.9491106
"sct-kd-650","韋陀法宮","Wei Tuo Fa Gong Temple",1.4084557294,103.9606162
"sct-kd-651","文殊圖書館","Manjusri Library",1.3148081748,103.8838169
"sct-kd-652","文友善堂","Boon Yew Siang Theon",1.3122701467,103.8589931
"sct-kd-653","梧槽大伯公廟","Wucao Dabogong Miao",1.3217693577,103.8526092
"sct-kd-654","呼達嘛嚴牟尼佛寺","Uttamayanmuni Buddhist Temple",1.3786370783,103.7458318
"sct-kd-655","武當山廟 兀蘭","Boo Tong San Temple",1.4523772469,103.8005281
"sct-kd-656","武當山善龍廟","Wudangshan Shanlong Miao",1.3387978051,103.7594092
"sct-kd-657","武當山真武觀","Wuluobei Fu'an Dian",1.3289608245,103.7222795
"sct-kd-658","午峰岩  午峰岩宮","Wu Hong Yan Kong Temple",1.3731744208,103.8701312
"sct-kd-659","五鳳廟","Gow Hong Temple",1.313423583,103.8878136
"sct-kd-660","五福廟","Wufu Miao",1.3917351313,103.7426251
"sct-kd-661","五合廟  大巴窑","United Five Temples of Toa Payoh",1.3386089464,103.8564759
"sct-kd-662","武吉巴督聯合宮","Bukit Batok Joint Temple",1.3462970898,103.7509579
"sct-kd-663","無極宮","Wuji Gong",1.3386089464,103.8564759
"sct-kd-664","兀蘭聯聖廟","Woodlands Lian Sheng Miao",1.4523772469,103.8005281
"sct-kd-665","五雷宮","Wu Lui Sien Sze Temple",1.3462970895,103.7509579
"sct-kd-666","勿洛北福安殿","Wuluobei Fu'an Dian",1.3295399416,103.92765
"sct-kd-667","烏敏島佛山亭大伯公廟","Wu Min Dao Fu Shan Ting Da Bo Gong Miao",1.4030192771,103.9701413
"sct-kd-668","烏敏泰佛寺","Ubin Thai Buddhist Temple",1.3917369177,103.8724253
"sct-kd-669","五聖宫","Wu Sheng Gong Society",1.3408440541,103.9415861
"sct-kd-670","五臺山佛公寺","Wu Tai Shan Buddhist Temple",1.3031438967,103.7647144
"sct-kd-671","武天寺","Bo Tien Temple",1.3312583309,103.7191864
"sct-kd-672","五顯堂","Wuxian Tang",1.3114890454,103.9044341
"sct-kd-673","西海岸福德祠","West Coast Hock Teck Si",1.3476531143,103.7215237
"sct-kd-674","西河別墅","Sai Ho Piat Su",1.3549768622,103.8785479
"sct-kd-675","西建壇","Xijian Tan",1.2912937451,103.8274764
"sct-kd-676","西蓮宮","Xilian Gong",1.3649595327,103.855197
"sct-kd-677","西龍道壇","Xilongdao Tan",1.2763368984,103.8191943
"sct-kd-678","西山宮","Xishan Gong",1.352958069,103.7239717
"sct-kd-679","西天道廟","See Thian Tao Temple",1.3401246651,103.7572436
"sct-kd-680","西天佛廟","See Thian Foh Temple",1.3401246651,103.7572436
"sct-kd-681","西天佛廟  聯合廟","See Thian Foh Temple  United Temple",1.3401246651,103.7572436
"sct-kd-682","西雲殿","Xiyun Dian",1.4455484313,103.7994045
"sct-kd-683","顯傳總道堂","Hean Thuan Chong Toh Tong Tp",1.3679900642,103.9294273
"sct-kd-684","賢當宮大伯公","Hiang Tong Keng Tua Pek Kong",1.3673754,103.9288956
"sct-kd-685","仙宮堂","Sian Keng Tong Temple ( Heng Hwa temple)",1.3171733393,103.9040639
"sct-kd-686","仙姑殿","Xiangu Dian",1.3670812405,103.9283073
"sct-kd-687","縣龍宮","Xianlong Gong",1.3493035188,103.7202906
"sct-kd-688",,"Siang San Temple Association",1.3029452352,103.8618517
"sct-kd-689","仙祖宮","Siang Cho Keong Temple",1.2799669026,103.8465227
"sct-kd-690","香蓮寺","Sim Poh Seng Temple",1.3123973209,103.9056068
"sct-kd-691","協和宮","Xiehe Gong",1.2744136002,103.8073815
"sct-kd-692","協天宮靈寶殿","Hiap Tien Keng Leng Poh Tian",1.3685158619,103.9303416
"sct-kd-693","協源山","Xieyuan Shan",1.272194579,103.8062364
"sct-kd-694","新芭大伯公","Xinba Dabogong",1.3558216025,103.9498665
"sct-kd-695","新恆山亭大伯公廟","Sin Heng San Teng Tua Pek Kong",1.3312668662,103.8257905
"sct-kd-696","新加坡德教聯合總會","The Singapore Federation of Moral Missions",1.3277218824,103.8481373
"sct-kd-697","新加坡佛教福利協會","Singapore Buddhist Welfare Services",1.3802762346,103.8961033
"sct-kd-698","新加坡佛教會","Singapore Buddhist Mission",1.3272258824,103.8669522
"sct-kd-699","新加坡佛教居士林","Singapore Buddhist Lodge",1.2945265356,103.8390288
"sct-kd-700","新加坡佛教青年弘法團  分團","Singapore Buddhist Youth Mission  Branch",1.3478924102,103.8713129
"sct-kd-701","新加坡佛教亞納協會","Singapore Buddha Yana Organisation",1.355707078,103.833952
"sct-kd-702","新加坡佛教坐禪中心","Singapore Buddhist Meditation Centre",1.3085638409,103.7614739
"sct-kd-703","新加坡佛教總會","Singapore Buddhist Federation",1.3284708663,103.9012987
"sct-kd-704","新加坡凈宗學會","Amitabha Buddhist Society  Singapore",1.3148836103,103.8887435
"sct-kd-705","新加坡三清道教會","Singapore San Ching Taoist Association",1.3119564011,103.8884638
"sct-kd-706","新加坡善靈壇道教會","Shan Ling Tuah Society",1.3909053148,103.8850249
"sct-kd-707","新加坡友禪中心","Kalyanamitta Centre  Singapore",1.3324637434,103.8699595
"sct-kd-708","新加坡中華佛教會","The Singapore Chinese Buddhist Association",1.2816532157,103.8419743
"sct-kd-709","新加坡中山海洲會館","Chung Shan Hoizou Association",1.280959009,103.8459952
"sct-kd-710","新加坡金鍛殿道教協會","Jin Duan Dian Taoist Asscoiation",1.3137206738,103.8552727
"sct-kd-711","新加坡佛教青年弘法團","Singapore Buddhist Youth Mission",1.3230087682,103.7618682
"sct-kd-712","新馬佛善財壇佛","Xinmafo Shancaitan Fo",1.435896,103.843254
"sct-kd-713","新勝壇","Xinsheng Tan",1.4341966589,103.8415042
"sct-kd-714","新興壇","Xinxing Tan",1.3382491433,103.8524819
"sct-kd-715","興安天后宮","Xing'antianhou Gong",1.3153169841,103.8875441
"sct-kd-716","興都廟","Veeramuthu Muneeswarar",1.4433359824,103.835984
"sct-kd-717","興山壇","Hien San Tuan",1.3180994225,103.8737978
"sct-kd-718","興勝宮  芽籠","Xing Sheng Gong",1.3103912359,103.8795448
"sct-kd-719","興勝宮  樟宜","Xingsheng Gong",1.3176128893,103.906372
"sct-kd-720","修本堂","Xiuben Tang",1.3133584704,103.9014745
"sct-kd-721","武吉知馬修德善堂","Bukit Timah Seu Teck Sean Tong",1.3417989452,103.7410929
"sct-kd-722","修德善堂養心社","Seu Teck Sean Tong Yiang Sin Sia",1.3330309455,103.9338072
"sct-kd-723","玄夫仙廟","Hiang Foo Siang Temple",1.3688730805,103.8729191
"sct-kd-724","玄江殿道教會","Heng Kang Tian Taoist Association",1.3273994825,103.8496072
"sct-kd-725","玄靈宮","Hiang Leng Gong Temple",1.3126933687,103.8831483
"sct-kd-726","玄山廟","Siang San Temple",1.4509038602,103.795626
"sct-kd-727","玄山廟救世壇","Siang San Temple",1.4509038602,103.795626
"sct-kd-728","玄世壇","Xuanshi Tan",1.2930849602,103.8107889
"sct-kd-729","玄武山","Xuanwu Shan",1.3404069111,103.7421285
"sct-kd-730","玄雲壇","Xuanyun Tan",1.3845422673,103.7676839
"sct-kd-731","玄雲壇道教會","Xuanyuntan Dao Jiao Hui",1.3159534594,103.8836906
"sct-kd-732","玄中壇","Xuanzhong Tan",1.3684379214,103.9575387
"sct-kd-733","芽籠芭魯善世壇","Ya Long Balushanshi Tan",1.3235378067,103.8691477
"sct-kd-734","芽籠聯合宮","Geylang United Temple",1.3196212762,103.896076
"sct-kd-735","閻羅殿","Giam Loh Tian Temple",1.3239183662,103.8655258
"sct-kd-736","楊法壇","Yangfa Tan",1.3541565772,103.8774658
"sct-kd-737","楊桃園城隍廟","Sheng Hong Temple",1.3209452079,103.7506633
"sct-kd-738","藥師行願會","Buddha of Medicine Welfare Society",1.3152567049,103.8845603
"sct-kd-739","儀福龍壇","Yifulong Tan",1.3804175981,103.7408284
"sct-kd-740",,"Eit San Tong Temple",1.3178640501,103.8735801
"sct-kd-741","義順鎮聫合廟","Yi Shun Town United Temple",1.4341966589,103.8415042
"sct-kd-742","壹伍玖濟正宮  宏茂橋","Ji Zheng Gong   Main temple at 159 AMK",1.3747989319,103.8398581
"sct-kd-743","壹伍玖濟正宮   芽龍","Ji Zheng Gong  New temple at  Geylang",1.3164218766,103.8803381
"sct-kd-744",,"Yixing Ju Temple",1.3068206995,103.8950339
"sct-kd-745","義星堂","Yixing Tang",1.4397237662,103.7827271
"sct-kd-746","儀忠府","Yizhong Fu",1.2784235702,103.8262375
"sct-kd-747","陰福殿","Yinfu Dian",1.2874498177,103.813445
"sct-kd-748","陰呂府","Yinlv Fu",1.3554639509,103.9351385
"sct-kd-749","陰善殿","Yinshan Dian",1.2871335546,103.8070005
"sct-kd-750","廕陣殿公廟","Yin Zhen Dian Temple Association",1.3133911569,103.8879578
"sct-kd-751","勇義宫","Yongyi Gong",1.3092401268,103.895193
"sct-kd-752","虞都庵","Yi Do An Chinese Temple",1.3917357928,103.7426223
"sct-kd-753","玉封九山宮六壬仙師法壇","Yufengjiushan Gong Liurenxianshifa Tan",1.3367737326,103.7543621
"sct-kd-754","玉封蓮顯宮","Yufenglianxian Gong",1.333914708,103.7000417
"sct-kd-755","玉封南府玄善廟","Yufengnanfuxuanshan Miao",1.3249693297,103.6900457
"sct-kd-756","玉封聖佛壇","Yufengshengfu Tan",1.4407176299,103.7944493
"sct-kd-757","玉封至富財帛星君廟","Yufengzhifucaibao Xing Jun Miao",1.3181774836,103.9089484
"sct-kd-758","玉海棠觀音救苦會","Jee Hai Tung Kwan Imm Welfare Society",1.3312407966,103.9080091
"sct-kd-759","玉皇殿","Yuhuang Dian",1.3474256873,103.703602
"sct-kd-760","玉皇殿 黑橋頭  天公壇","Or Kio Tow Geok Hong Tian",1.2891990004,103.8332183
"sct-kd-761","玉皇殿聯合宮","Yu Huang Combined Temple",1.3474256873,103.703602
"sct-kd-762","玉皇宮","Yuhuang Gong",1.2812522366,103.8476886
"sct-kd-763","玉皇廟","Gek Hong Temple",1.312008065,103.8845283
"sct-kd-764","玉皇至尊廟","Yu Huang Zhi Zun Tp",1.3150443654,103.8851191
"sct-kd-765","裕廊西聯合宮","Jurong West United Temple",1.352958069,103.7239717
"sct-kd-766","裕廊總宮","Jurong Combined Temple",1.352958069,103.7239717
"sct-kd-767","玉虛道教協會","Yu Xu Taoist Association  Singapore",1.3302514641,103.7515646
"sct-kd-768","圓福殿","Tan Kong Tian Temple",1.31512603,103.779326
"sct-kd-769","元龍聖廟","Guan Loong Sheng Temple",1.4341966589,103.8415042
"sct-kd-770","圓明寺","Yuanming Si",1.3181988756,103.948707
"sct-kd-771","元壽堂","Yuanshou Tang",1.4341966589,103.8415042
"sct-kd-772","粵海清廟","Yuen Hai Ching aka",1.2845672148,103.8492667
"sct-kd-773","雲德堂同心社","Yun Teck Sian Tng Thong Sin Sia",1.3132052563,103.8773816
"sct-kd-774","雲峰古廟","Hoong Hong Koon Beo",1.3725343825,103.856469
"sct-kd-775","雲峰古廟合興光廟","Hoong Hong Koon Beo & Hup Heng Kwang Beo",1.3725343825,103.856469
"sct-kd-776","雲龍寺","Hong Leng Yien Temple",1.3140154477,103.8447671
"sct-kd-777","雲山宮","Hoon San Keng Temple",1.3218237525,103.7943636
"sct-kd-778","雲霧山念佛堂","Yunwushannianfo Tang",1.2874030079,103.8420297
"sct-kd-779","雲仙宮","Hoon Sian Keng",1.3165848039,103.9009711
"sct-kd-780","藏密佛學研究會","Tibetan Buddhist Studies Society",1.3143496785,103.8814886
"sct-kd-781","薝蔔院","Chian Pok Temple",1.3158556196,103.8852714
"sct-kd-782","旃檀林","Tsan Tan Lim Temple",1.3213002874,103.9071568
"sct-kd-783","昭惠廟","Zhaohui Miao",1.3154762885,103.8576702
"sct-kd-784","昭靈廟  莆田江兜","Cheow Leng Beo   Xin Hua Temple",1.4435032491,103.8358375
"sct-kd-785","昭靈祖廟","Cheow Leng Zhu Beo",1.3139114884,103.8526345
"sct-kd-786","昭靈宮","Zhaoling Gong",1.3493035188,103.7202906
"sct-kd-787","昭應祠  瓊人","Chow Eng Chee",1.3386089464,103.8564759
"sct-kd-788","真空教複本堂","Chin Kong Religion Fook Poon Tong",1.4347465263,103.8325663
"sct-kd-789","真龍宮聯合宮","Chin Leng Keng  United Temple",1.2862470248,103.8163539
"sct-kd-790","鎮南廟","Chern Nam  Temple",1.4341966589,103.8415042
"sct-kd-791","鎮南廟廣壽堂","Chern Nam Kong Siew Temple",1.4341966589,103.8415042
"sct-kd-792","真人宮","Chin Leng Keng Chinese Temple",1.2862470248,103.8163539
"sct-kd-793","鎮山天福宮","Teng San Tian Hock Temple",1.368791762,103.8726462
"sct-kd-794","真武殿","Zhenwu Dian",1.4374076223,103.8440113
"sct-kd-795","珍珠坊神壇","People's Park Shrine",1.2841339096,103.8425195
"sct-kd-796","正華慈聖宮","Cheng Hwa Cher Siah Temple",1.378182252,103.7737066
"sct-kd-797","正覺寺","Zheng Jue Si Temple",1.3175684258,103.8813761
"sct-kd-798","正龍宮玄江殿","Chia Leng Kong Heng Kang Tian",1.2775670663,103.8288558
"sct-kd-799","知歸佛社","Tee Kwee Hood Sia Temple   Chih Kuei Fu Ser",1.3171375828,103.9383406
"sct-kd-800","志願佛教徒協會","Society Of Buddhist Volunteers",1.3239061756,103.8527989
"sct-kd-801","忠邦聯合宮","Chong Pang Combined Temple",1.4347465263,103.8325663
"sct-kd-802","中寶壇陰世府","Tiong Poh Tuang Yim Say Hu",1.3072669256,103.7611077
"sct-kd-803","忠德佛堂","Chong Tuck Tong Chinese Temple",1.3135973266,103.8833958
"sct-kd-804","眾弘善堂","Cheng Hong Siang Tng",1.325753923,103.8921593
"sct-kd-805","眾弘善堂九皇宮","Cheng Hong Siang Tng Kew Huang Keng  United Temple",1.325753923,103.8921593
"sct-kd-806","中華善堂藍十字總會","Blue Gross Charitable Institution,Singapore",1.2756857448,103.7942666
"sct-kd-807","忠龍宮","Zhonglong Gong",1.3847322385,103.7669328
"sct-kd-808","鐘頭宮","Zhongtou Gong",1.3655899421,103.8955581
"sct-kd-809","忠義殿","Zhongyi Dian",1.378186479,103.7737068
"sct-kd-810","忠義館","Zhongyi Guan",1.3731744208,103.8701312
"sct-kd-811","忠義廟  女皇鎮","Tiong Ghee Temple",1.2909310867,103.8041069
"sct-kd-812","忠義天明廟","Zhongyitianming Miao",1.3731744208,103.8701312
"sct-kd-813","主唵壇","Zhu'an Tan",1.3123066292,103.898337
"sct-kd-814","祝福寺","Buddha Vihara Society",1.3197150529,103.9054384
"sct-kd-815","竹林寺","Zhulin Si",1.3678203114,103.7497539
"sct-kd-816","朱孟迦育佛教中心","Zumang Kalyud Buddhist Ctr",1.2768831506,103.8308839
"sct-kd-817","竹雲宮","Zhuyun Gong",1.3284902515,103.919116
"sct-kd-818","竹雲壇","Zhuyun Tan",1.3787282557,103.8757975
"sct-kd-819","凖提閣","Zhunti Ge",1.2795297725,103.8413467
"sct-kd-820","準提宫","Cundhi Gong",1.3618832152,103.8383074
"sct-kd-821","自度庵","Tse Tho Aum Temple",1.2823567711,103.8455646
"sct-kd-822","紫經閣  德教會","Zi Jing Ge Moral Uplifting Society, Singapore",1.2786537704,103.8407068
"sct-kd-823","紫玄閣  德教會","Che Hian Khor Moral Uplifting Society",1.350764007,103.7216259
"sct-kd-824","紫雲開吉宮","Ziyunkaiji Gong",1.358809752,103.8924494
"sct-kd-825","祖佛海南山廟","Beo San Hood Chor Temple",1.3161420366,103.8578353
"sct-kd-826","法鼓山新加坡護法會","Dharama Drum Singapore",1.3287581687,103.8907469
"sct-kd-827","佛教曼荼羅學會","Buddha Dhamma Mandala Society",1.3264039153,103.8443252
"sct-kd-828","海印古寺","Hai Inn Temple",1.3760856476,103.7344477
"sct-kd-829","華嚴佛學會","Hua Yan Buddhist Society",1.3150799964,103.8835467
"sct-kd-830","楞嚴佛學會","Shurangama Buddhist Society",1.3141708658,103.8598814
"sct-kd-831","四念處禪修中心","Satipatthana Meditation Centre",1.2893538169,103.8275432
"sct-kd-832","新加坡佛學研究會","Singapore Buddha Sasana Society  Sakya Tenphel Ling",1.3690416849,103.9591766
"sct-kd-833","新加坡緬甸玉佛寺","Burmese Buddhist Centre",1.3284357878,103.8469392
"sct-kd-834","藏傳寧瑪巴噶陀佛學會","Nyingma Kathok Buddhist Centre",1.3119450214,103.8884045
